img,label
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063935519_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063935519_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063935710_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063935710_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063935901_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063935901_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063936092_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063936092_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063936283_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063936283_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063936474_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063936474_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063936665_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063936665_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063936856_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063936856_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937026_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937026_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937196_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937196_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937366_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937366_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937536_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937536_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937706_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937706_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063937876_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063937876_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938046_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938046_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938216_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938216_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938386_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938386_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938556_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938556_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938705_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938705_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063938854_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063938854_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939003_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939003_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939152_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939152_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939301_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939301_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939450_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939450_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939599_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939599_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939748_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939748_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063939897_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063939897_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940046_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940046_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940195_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940195_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940344_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940344_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940493_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940493_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940642_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940642_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940791_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940791_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063940940_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063940940_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941089_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941089_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941238_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941238_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941367_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941367_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941496_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941496_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941625_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941625_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941754_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941754_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063941883_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063941883_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942012_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942012_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942141_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942141_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942270_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942270_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942399_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942399_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942528_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942528_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942657_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942657_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942786_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942786_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063942915_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063942915_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943044_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943044_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943173_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943173_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943302_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943302_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943431_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943431_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943560_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943560_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943689_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943689_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943818_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943818_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063943947_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063943947_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944076_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944076_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944205_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944205_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944334_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944334_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944463_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944463_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944592_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944592_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944721_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944721_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944850_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944850_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063944979_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063944979_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945108_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945108_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945237_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945237_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945366_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945366_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945495_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945495_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945624_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945624_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945753_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945753_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063945882_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063945882_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946011_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946011_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946140_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946140_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946269_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946269_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946398_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946398_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946527_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946527_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946656_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946656_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946785_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946785_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063946914_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063946914_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947043_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947043_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947172_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947172_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947301_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947301_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947430_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947430_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947559_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947559_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947688_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947688_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947817_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947817_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063947946_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063947946_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948075_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948075_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948204_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948204_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948332_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948332_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948461_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948461_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948590_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948590_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948719_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948719_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948848_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948848_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063948977_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063948977_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063949106_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063949106_Camera_5_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record002\Camera 5\170927_063949235_Camera_5.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record002\Camera 5\170927_063949235_Camera_5_bin.png
